1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinSF1,BsmtFinSF2,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtFullBath,BsmtHalfBath,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtUnfSF,CentralAir_N,CentralAir_Y,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,EnclosedPorch,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Po,FireplaceQu_TA,Fireplaces,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,FullBath,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageArea,GarageCars,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageYrBlt,GrLivArea,HalfBath,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,KitchenAbvGr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotArea,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotFrontage,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LowQualFinSF,MSSubClass,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrArea,MiscVal,MoSold,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,OpenPorchSF,OverallCond,OverallQual,PavedDrive_N,PavedDrive_P,PavedDrive_Y,PoolArea,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,ScreenPorch,Street_Grvl,Street_Pave,TotRmsAbvGrd,TotalBsmtSF,Utilities_AllPub,Utilities_NoSeWa,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
1088,110,0,4,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0,False,False,False,False,False,True,False,False,False,False,False,True,0,0,False,False,False,True,901,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,True,False,False,False,False,False,1,False,False,False,False,False,False,True,0,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,1980.0,1198,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1,False,False,False,True,True,False,False,False,True,False,False,5586,False,False,False,False,True,60.0,True,False,False,False,0,50,False,False,False,False,True,0.0,0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,98,7,6,True,False,False,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,79900,False,False,False,True,False,False,False,False,False,0,False,True,7,901,True,False,0,1920,1998,2008
765,600,0,2,False,False,False,False,True,False,False,False,True,False,False,False,True,471,0,True,False,False,False,False,False,False,False,False,False,False,True,1,0,False,False,False,True,294,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,False,True,False,False,False,False,1,False,False,True,False,False,False,False,440,2,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1971.0,1365,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1,False,False,False,True,False,False,False,True,True,False,False,1920,False,False,False,False,True,24.0,False,False,False,True,0,160,False,False,False,False,True,376.0,0,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36,5,5,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,122500,False,False,False,False,False,False,False,False,True,0,False,True,6,765,True,False,240,1971,1971,2007
926,678,0,3,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0,False,False,False,False,False,True,False,False,False,False,False,True,0,0,False,False,True,False,926,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,False,False,True,False,False,False,2,False,False,False,False,False,False,True,470,2,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,1997.0,1604,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1,False,False,False,True,False,False,False,True,True,False,False,10839,True,False,False,False,False,100.0,True,False,False,False,0,60,False,False,False,True,False,0.0,0,7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,36,5,6,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,181000,False,False,False,False,False,False,False,False,True,0,False,True,7,926,True,False,0,1997,1998,2008
630,0,0,1,False,False,False,True,False,False,False,False,True,True,False,False,False,495,0,True,False,False,False,False,False,False,False,False,False,False,True,1,0,False,False,True,False,135,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,False,True,False,False,False,False,1,False,False,False,False,False,False,True,0,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,1980.0,630,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1,False,False,False,True,False,False,False,True,True,False,False,1890,False,False,False,False,True,21.0,False,False,False,True,0,180,False,False,False,False,True,0.0,0,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,7,4,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,81000,False,False,False,False,False,False,False,False,True,0,False,True,3,630,True,False,88,1972,1972,2008
827,834,0,3,True,False,False,False,False,False,False,False,True,True,False,False,False,385,344,False,False,True,False,False,False,True,False,False,False,False,False,1,0,False,False,True,False,70,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,False,False,True,False,False,False,2,False,False,False,False,False,False,True,550,2,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,1996.0,1661,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1,False,False,True,False,False,False,False,True,True,False,False,10667,False,True,False,False,False,43.0,False,True,False,False,0,60,False,False,False,True,False,0.0,0,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,61,6,7,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,212000,False,False,False,False,False,True,False,False,False,0,False,True,6,799,True,False,158,1996,1996,2009
734,384,0,2,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0,False,False,False,False,False,True,False,False,False,False,False,True,0,0,False,True,False,False,648,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,True,False,False,False,False,False,1,False,False,False,False,False,False,True,440,2,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1990.0,1118,0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1,False,False,False,True,False,False,False,True,True,False,False,4400,False,False,False,False,True,40.0,False,False,False,True,0,50,False,False,False,False,True,0.0,0,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,8,6,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,116000,False,False,False,False,False,False,False,False,True,0,False,True,6,648,True,False,0,1920,1950,2006
904,0,0,2,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0,False,False,False,False,False,True,False,False,False,False,False,True,0,0,False,False,False,True,884,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,105,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,False,False,True,False,False,False,1,False,False,False,False,False,False,True,180,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1926.0,904,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1,False,False,False,True,False,False,False,True,True,False,False,6000,False,False,False,False,True,50.0,False,False,False,True,0,45,False,False,False,False,True,0.0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,7,6,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,119000,False,False,False,False,False,False,False,False,True,0,False,True,4,884,True,False,0,1926,2004,2009
694,0,0,2,True,False,False,False,False,False,False,False,True,False,False,False,True,365,0,False,False,False,True,False,False,False,False,False,False,False,True,0,0,False,False,False,True,75,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,34,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1,False,False,True,False,False,False,1,False,False,False,False,False,False,True,352,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,1990.0,694,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,True,False,False,False,False,True,True,False,False,4280,False,False,False,False,True,40.0,False,False,False,True,0,30,False,False,False,True,False,0.0,0,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6,5,False,True,False,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,90350,False,False,False,False,False,False,False,False,True,0,False,True,4,440,True,False,0,1913,2002,2007
684,512,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,0,0,False,False,False,False,False,True,False,False,False,False,False,True,0,0,False,False,False,True,684,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,True,False,False,False,False,False,1,False,False,False,False,False,False,True,528,2,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2005.0,1196,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1,False,False,True,False,False,False,False,True,True,False,False,12354,True,False,False,False,False,67.0,False,False,False,True,0,50,False,False,False,True,False,0.0,800,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,46,8,6,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,110000,False,False,False,False,True,False,False,False,False,0,False,True,7,684,True,False,0,1920,2000,2009
2402,0,0,2,True,False,False,False,False,False,False,False,True,False,True,False,False,1767,539,False,False,True,False,False,False,True,False,False,False,False,False,1,0,True,False,False,False,788,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,2,False,False,True,False,False,False,2,False,False,False,False,False,False,True,672,3,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,2008.0,2402,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,True,False,False,False,False,False,False,True,True,False,False,15431,False,False,False,False,True,105.0,False,False,False,True,0,20,False,False,False,True,False,200.0,0,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,72,5,10,False,False,True,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,555000,False,False,False,False,False,False,False,False,True,170,False,True,10,3094,True,False,0,2008,2008,2009
1440,0,0,4,False,False,True,False,False,False,False,False,True,False,False,False,True,133,0,True,False,False,False,False,False,False,False,False,False,False,True,0,0,False,False,False,True,1307,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,False,True,False,False,False,False,2,False,False,False,False,False,False,True,0,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,1980.0,1440,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,False,True,False,False,False,False,False,True,True,False,False,12108,False,False,False,False,True,92.0,False,False,False,True,0,90,False,False,False,True,False,270.0,0,9,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4,4,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,118000,False,False,False,False,False,False,False,False,True,0,False,True,8,1440,True,False,0,1955,1955,2008
1128,445,0,3,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0,False,False,False,False,False,True,False,False,False,False,False,True,0,0,False,False,False,True,1078,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1,False,False,True,False,False,False,2,False,False,False,False,False,False,True,360,2,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1930.0,1573,0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1,False,False,False,True,False,False,False,True,True,False,False,6240,False,False,False,False,True,52.0,False,False,False,True,0,50,False,False,False,False,True,0.0,0,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,7,5,False,True,False,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,162900,False,False,False,False,False,False,False,False,True,0,False,True,8,1078,True,False,0,1930,1992,2008
